date,time,site_name,cluster,agency_name,material,ticket_no,vehicle_no,transfer_party_name,first_weight,second_weight,net_weight,,,,,,,
2025-06-28,6:01:05,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0595,AP28TC8081,On-site,26550,11250,15300,,,,,,,
2025-06-28,6:08:20,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0596,AP21TB4935,On-site,29370,10960,18410,,,,,,,
2025-06-28,9:03:26,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0597,AP37TD4869,On-site,30510,10370,20140,,,,,,,
2025-06-28,8:59:26,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0598,AP21TB4935,On-site,26170,10950,15220,,,,,,,
2025-06-28,9:14:31,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0599,AP28TC8081,On-site,27760,11290,16470,,,,,,,
2025-06-28,9:18:51,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0600,AP27TW7569,On-site,27140,10520,16620,,,,,,,
2025-06-28,9:39:37,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0601,AP37TD4869,On-site,31130,10360,20770,,,,,,,
2025-06-28,9:43:27,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0602,AP21TB4935,On-site,27260,10950,16310,,,,,,,
2025-06-28,9:55:55,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0603,AP28TC8081,On-site,26310,11280,15030,,,,,,,
2025-06-28,10:06:06,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0604,AP27TW7569,On-site,27640,10470,17170,,,,,,,
2025-06-28,10:07:11,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0605,AP37TD4869,On-site,29690,10360,18800,,,,,,,
2025-06-28,10:33:18,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0606,AP27TW7569,On-site,28670,10480,18190,,,,,,,
2025-06-28,10:43:41,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0607,AP37TD4869,On-site,30300,10360,19940,,,,,,,
2025-06-28,10:49:54,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0608,AP21TB4935,On-site,27200,10940,16260,,,,,,,
2025-06-28,11:00:48,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0609,AP27TW7569,On-site,29510,10540,18970,,,,,,,
2025-06-28,11:11:45,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0610,AP37TD4869,On-site,29480,10370,19110,,,,,,,
2025-06-28,11:18:28,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0611,AP21TB4935,On-site,27710,10940,16770,,,,,,,
2025-06-28,11:26:46,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0612,AP27TW7569,On-site,29380,10510,18870,,,,,,,
2025-06-28,11:48:57,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0613,AP37TD4869,On-site,29360,10360,19000,,,,,,,
2025-06-28,11:50:20,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0614,AP21TB4935,On-site,27180,10950,16230,,,,,,,
2025-06-28,11:53:26,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0615,AP27TW7569,On-site,27470,10580,16890,,,,,,,
2025-06-28,12:03:38,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0616,AP28TC8081,On-site,28080,11260,16820,,,,,,,
2025-06-28,12:15:20,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0617,AP37TD4869,On-site,28930,10360,18570,,,,,,,
2025-06-28,12:22:45,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0618,AP21TB4935,On-site,26570,10930,15640,,,,,,,
2025-06-28,12:31:56,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0619,AP27TW7569,On-site,29380,10590,18790,,,,,,,
2025-06-28,12:40:07,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0620,AP28TC8081,On-site,26790,11270,15520,,,,,,,
2025-06-28,12:54:14,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0621,AP37TD4869,On-site,29050,10360,18690,,,,,,,
2025-06-28,12:59:28,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0622,AP21TB4935,On-site,27270,10900,16370,,,,,,,
2025-06-28,13:03:48,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0623,AP27TW7569,On-site,27700,10480,17220,,,,,,,
2025-06-28,15:55:37,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T0624,AP21TB4935,On-site,26600,10920,15680,,,,,,,
2025-06-28,15:57:03,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T0625,AP28TC8081,On-site,26350,11240,15110,,,,,,,
2025-06-28,15:53:55,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T0626,AP37TD4869,On-site,28740,10380,18360,,,,,,,
2025-06-28,15:52:53,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T0627,AP27TW7569,On-site,27780,10550,17230,,,,,,,
2025-06-28,16:48:23,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T0628,AP27TW7569,On-site,26070,10500,15570,,,,,,,
2025-06-28,17:04:10,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T0629,AP37TD4869,On-site,25400,10370,15030,,,,,,,
2025-06-28,17:12:15,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T0630,AP21TB4935,On-site,26370,10870,15500,,,,,,,
2025-06-28,17:43:24,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T0631,AP28TC8081,On-site,25710,11230,14480,,,,,,,
2025-06-28,17:44:58,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T0632,AP27TW7569,On-site,24210,10490,13720,,,,,,,
2025-06-28,21:15:20,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T0633,AP37TD4869,On-site,26670,10340,16330,,,,,,,
2025-06-28,18:50:52,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T0634,AP28TC8081,On-site,25200,11580,13620,,,,,,,
2025-06-28,21:20:24,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T0635,AP27TW7569,On-site,26510,11270,15240,,,,,,,
2025-06-28,21:32:41,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0636,AP21TB4935,On-site,26050,10850,15200,,,,,,,
2025-06-28,21:44:02,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0637,AP28TC8081,On-site,27110,11200,15910,,,,,,,
2025-06-28,21:47:38,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0638,AP37TD4869,On-site,26450,10350,16100,,,,,,,
2025-06-28,21:58:13,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0639,AP21TB4935,On-site,27030,10860,16170,,,,,,,
2025-06-28,22:08:25,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0640,AP28TC8081,On-site,26790,11210,15580,,,,,,,
2025-06-28,22:16:17,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0641,AP27TW7569,On-site,27150,10530,16620,,,,,,,
2025-06-28,22:33:25,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0642,AP37TD4869,On-site,27360,10350,17010,,,,,,,
2025-06-28,22:37:22,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0643,AP21TB4935,On-site,25010,10860,14150,,,,,,,
2025-06-28,22:50:27,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0644,AP28TC8081,On-site,26110,11210,14900,,,,,,,
2025-06-28,22:55:15,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0645,AP27TW7569,On-site,26560,10890,15670,,,,,,,
2025-06-28,23:04:29,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0646,AP37TD4869,On-site,28470,10350,18120,,,,,,,
2025-06-28,23:17:01,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0647,AP21TB4935,On-site,26800,10850,15950,,,,,,,
2025-06-28,23:19:55,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0648,AP28TC8081,On-site,26750,11220,15530,,,,,,,
2025-06-28,23:28:20,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0649,AP27TW7569,On-site,29900,10560,19340,,,,,,,
2025-06-28,23:43:31,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0650,AP37TD4869,On-site,28960,10350,18610,,,,,,,
2025-06-28,23:51:53,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0651,AP21TB4935,On-site,29050,10840,18210,,,,,,,
2025-06-29,0:01:04,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0652,AP28TC8081,On-site,28100,11230,16870,,,,,,,
2025-06-29,0:05:49,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0653,AP27TW7569,On-site,26980,10560,16420,,,,,,,
2025-06-29,0:22:17,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0654,AP37TD4869,On-site,28920,10360,18560,,,,,,,
2025-06-29,0:34:27,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0655,AP21TB4935,On-site,29020,10900,18120,,,,,,,
2025-06-29,0:37:55,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0656,AP28TC8081,On-site,29190,11230,17960,,,,,,,
2025-06-29,0:47:19,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0657,AP27TW7569,On-site,29530,10550,18980,,,,,,,
2025-06-29,1:01:43,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0658,AP37TD4869,On-site,27680,10340,17340,,,,,,,
2025-06-29,1:06:10,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0659,AP21TB4935,On-site,24280,10830,13450,,,,,,,
2025-06-29,1:14:19,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0660,AP28TC8081,On-site,26140,11210,14930,,,,,,,
2025-06-29,3:12:20,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0661,AP27TW7569,On-site,26740,10490,16250,,,,,,,
2025-06-29,3:16:47,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0662,AP21TB4935,On-site,26450,10840,15610,,,,,,,
2025-06-29,3:26:56,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0663,AP37TD4869,On-site,29140,10350,18790,,,,,,,
2025-06-29,3:40:39,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0664,AP28TC8081,On-site,27470,11210,16260,,,,,,,
2025-06-29,3:51:23,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0665,AP27TW7569,On-site,26040,10470,15570,,,,,,,
2025-06-29,4:01:07,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0666,AP21TB4935,On-site,28300,10830,17470,,,,,,,
2025-06-29,4:09:19,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0667,AP28TC8081,On-site,26740,11300,15440,,,,,,,
2025-06-29,4:19:44,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0668,AP27TW7569,On-site,28080,10620,17460,,,,,,,
2025-06-29,4:30:32,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0669,AP21TB4935,On-site,28210,10830,17380,,,,,,,
2025-06-29,4:41:12,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0670,AP28TC8081,On-site,20850,11220,9630,,,,,,,
2025-06-29,4:52:19,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0671,AP27TW7569,On-site,28250,10540,17710,,,,,,,
2025-06-29,5:06:46,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0672,AP21TB4935,On-site,27520,10850,16670,,,,,,,
2025-06-29,5:14:53,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0673,AP28TC8081,On-site,28230,11220,17010,,,,,,,
2025-06-29,5:24:35,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0674,AP27TW7569,On-site,28230,10550,17680,,,,,,,
2025-06-29,5:37:05,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0675,AP21TB4935,On-site,27730,10880,16850,,,,,,,
2025-06-29,5:45:58,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0676,AP28TC8081,On-site,26820,11210,15610,,,,,,,
2025-06-29,5:54:52,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0677,AP27TW7569,On-site,27000,10550,16450,,,,,,,
2025-06-29,6:04:33,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0678,AP21TB4935,On-site,27300,10850,16450,,,,,,,
2025-06-29,8:34:56,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0679,AP28TC8081,On-site,26750,11210,15540,,,,,,,
2025-06-29,8:50:18,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0680,AP27TW7569,On-site,30950,10410,20540,,,,,,,
2025-06-29,9:01:47,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0681,AP28TC8081,On-site,29910,11200,18710,,,,,,,
2025-06-29,9:31:42,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0682,AP21TB4935,On-site,30780,10840,19940,,,,,,,
2025-06-29,9:35:02,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0683,AP27TW7569,On-site,30910,10500,20410,,,,,,,
2025-06-29,9:37:05,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0684,AP28TC8081,On-site,27770,11190,16580,,,,,,,
2025-06-29,10:01:14,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0685,AP21TB4935,On-site,25330,10840,14490,,,,,,,
2025-06-29,10:10:26,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0686,AP27TW7569,On-site,29140,10500,18640,,,,,,,
2025-06-29,10:24:19,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0687,AP28TC8081,On-site,28500,11180,17320,,,,,,,
2025-06-29,10:33:43,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0688,AP21TB4935,On-site,27190,10820,16370,,,,,,,
2025-06-29,10:50:39,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0689,AP27TW7569,On-site,27060,10430,16630,,,,,,,
2025-06-29,11:05:10,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0690,AP28TC8081,On-site,27650,11180,16470,,,,,,,
2025-06-29,11:17:16,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0691,AP21TB4935,On-site,26440,10810,15630,,,,,,,
2025-06-29,11:34:40,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0692,AP27TW7569,On-site,29980,10440,19540,,,,,,,
2025-06-29,11:48:22,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0693,AP28TC8081,On-site,29480,11170,18310,,,,,,,
2025-06-29,11:54:55,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0694,AP21TB4935,On-site,25040,10810,14230,,,,,,,
2025-06-29,12:09:21,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0695,AP27TW7569,On-site,30250,10480,19770,,,,,,,
2025-06-29,12:36:46,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0696,AP28TC8081,On-site,31730,11160,20570,,,,,,,
2025-06-29,12:51:46,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0697,AP21TB4935,On-site,30000,10800,19200,,,,,,,
2025-06-29,13:07:39,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0698,AP27TW7569,On-site,31600,10520,21080,,,,,,,
2025-06-29,14:38:11,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0699,AP28TC8081,On-site,30720,11140,19580,,,,,,,
2025-06-29,14:59:20,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0700,AP21TB4935,On-site,30490,10790,19700,,,,,,,
2025-06-29,15:07:40,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0701,AP27TW7569,On-site,30030,10440,19590,,,,,,,
2025-06-29,15:26:28,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0702,AP28TC8081,On-site,31220,11210,20010,,,,,,,
2025-06-29,15:39:38,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0703,AP21TB4935,On-site,27480,10870,16610,,,,,,,
2025-06-29,15:46:55,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0704,AP27TW7569,On-site,27450,10550,16900,,,,,,,
2025-06-29,16:01:24,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0705,AP28TC8081,On-site,28090,11150,16940,,,,,,,
2025-06-29,16:10:42,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0706,AP21TB4935,On-site,27950,10840,17110,,,,,,,
2025-06-29,16:18:12,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0707,AP27TW7569,On-site,28320,10510,17810,,,,,,,
2025-06-29,16:25:27,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0708,AP27TW7569,On-site,28320,10510,17810,,,,,,,
2025-06-29,16:34:48,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0709,AP28TC8081,On-site,28640,11140,17500,,,,,,,
2025-06-29,16:50:57,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0710,AP21TB4935,On-site,27520,10800,16720,,,,,,,
2025-06-29,17:06:49,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0711,AP27TW7569,On-site,29110,10450,18660,,,,,,,
2025-06-29,17:20:42,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0712,AP28TC8081,On-site,28390,11120,17270,,,,,,,
2025-06-29,17:38:17,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0713,AP21TB4935,On-site,26460,10970,15490,,,,,,,
2025-06-29,18:06:05,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0714,AP27TW7569,On-site,30660,10450,20210,,,,,,,
2025-06-29,18:19:53,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0715,AP28TC8081,On-site,28810,11110,17700,,,,,,,
2025-06-29,18:30:46,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0716,AP21TB4935,On-site,30000,10770,19230,,,,,,,
2025-06-29,18:42:35,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0717,AP27TW7569,On-site,29760,10480,19280,,,,,,,
2025-06-29,22:05:02,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T0718,AP27TW7569,On-site,26920,10450,16470,,,,,,,
2025-06-29,22:06:27,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T0719,AP28TC8081,On-site,28070,11120,16950,,,,,,,
2025-06-29,22:07:41,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T0720,AP21TB4935,On-site,28440,10740,17700,,,,,,,
2025-06-29,23:14:22,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T0721,AP27TW7569,On-site,26620,10460,16160,,,,,,,
2025-06-29,22:27:43,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T0722,AP28TC8081,On-site,25710,11120,14590,,,,,,,
2025-06-29,23:10:15,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T0723,AP28TC8081,On-site,25710,11110,14600,,,,,,,
2025-06-29,23:12:55,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T0724,AP21TB4935,On-site,27000,10710,16290,,,,,,,
2025-06-30,0:07:47,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T0725,AP28TC8081,On-site,24960,11090,13870,,,,,,,
2025-06-30,0:05:05,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T0726,AP27TW7569,On-site,25800,10460,15340,,,,,,,
2025-06-30,0:06:43,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T0727,AP21TB4935,On-site,25350,10690,14660,,,,,,,
2025-06-30,1:28:48,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T0728,AP28TC8081,On-site,26360,11090,15270,,,,,,,
2025-06-30,1:30:21,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T0729,AP27TW7569,On-site,24980,10450,14530,,,,,,,
2025-06-30,1:31:43,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T0730,AP21TB4935,On-site,25770,10690,15080,,,,,,,
2025-06-30,3:33:30,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T0731,AP21TB4935,On-site,25380,10730,14650,,,,,,,
2025-06-30,3:50:39,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T0732,AP28TC8081,On-site,25340,11090,14250,,,,,,,
2025-06-30,3:47:13,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T0733,AP27TW7569,On-site,24980,10430,14550,,,,,,,
2025-06-30,4:55:32,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T0734,AP21TB4935,On-site,29110,10680,18430,,,,,,,
2025-06-30,4:53:10,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T0735,AP27TW7569,On-site,26450,10440,16010,,,,,,,
2025-06-30,4:56:55,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T0736,AP28TC8081,On-site,26010,11120,14890,,,,,,,
2025-06-30,5:39:47,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0737,AP27TW7569,On-site,29560,10480,19080,,,,,,,
2025-06-30,5:53:57,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0738,AP28TC8081,On-site,28130,11060,17070,,,,,,,
2025-06-30,6:04:02,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0739,AP21TB4935,On-site,26120,10650,15470,,,,,,,
2025-06-30,6:17:02,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0740,AP27TW7569,On-site,28670,10430,18240,,,,,,,
2025-06-30,6:28:12,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0741,AP28TC8081,On-site,26250,11070,15180,,,,,,,
2025-06-30,6:37:15,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0742,AP21TB4935,On-site,26320,10640,15680,,,,,,,
2025-06-30,9:02:45,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0743,AP27TW7569,On-site,25930,10460,15470,,,,,,,
2025-06-30,9:13:09,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0744,AP28TC8081,On-site,28720,11100,17620,,,,,,,
2025-06-30,9:28:53,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0745,AP27TW7569,On-site,27840,10460,17380,,,,,,,
2025-06-30,9:38:00,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0746,AP21TB4935,On-site,27380,10680,16700,,,,,,,
2025-06-30,9:54:17,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0747,AP27TW7569,On-site,28510,10460,18050,,,,,,,
